index,train_loss,train_acc,train_precision,train_recall,train_f1-score,val_loss,val_acc,val_precision,val_recall,val_f1-score
42,0.6211740189585192,83.62068939208984,84.77308168077757,83.72687918142464,83.96288073109878,0.44629700023394364,92.30769348144531,93.61471861471863,92.72727272727273,92.6078971533517
43,0.4230864777647216,94.82758331298828,95.12365624805817,94.91932310114129,94.92124109747233,0.4622347475244449,94.23076629638672,95.15151515151516,94.54545454545455,94.50872359963269
44,0.5724320499033764,89.22413635253906,89.51284442391162,89.46477764659583,89.34448960337953,0.5089824199676514,92.30769348144531,94.58874458874458,92.27272727272727,92.82434736980191
45,0.5481790296476463,91.81034088134766,91.93183731877303,92.02479338842976,91.83732137575859,0.4274419666482852,92.30769348144531,93.63636363636364,92.72727272727273,91.96510560146923
46,0.5326757960278412,89.22413635253906,89.86630313545108,89.13223140495869,88.9930239658631,0.40207495311131847,94.23076629638672,95.88744588744589,94.0909090909091,94.08697363242818
47,0.5921745531517884,87.5,87.75194734739027,87.57182211727667,87.51300441867032,0.43649086126914394,94.23076629638672,94.3939393939394,94.54545454545455,94.32506887052341
48,0.5390022659096224,89.6551742553711,89.92702291121263,89.71664698937424,89.72408008348812,0.36273449602035374,92.30769348144531,93.93939393939395,92.27272727272727,92.11268529450348
49,0.5552178545501726,90.51724243164062,90.96203889927504,90.6021251475797,90.49679750132644,0.582335536296551,82.69230651855469,85.65656565656565,83.63636363636364,83.10966810966812
50,0.535483849459681,89.22413635253906,89.44358966046087,89.24045651318379,89.24363767738451,0.45409917917389137,94.23076629638672,95.15151515151516,93.33333333333334,93.70064279155189
51,0.5480573647494974,85.77586364746094,86.83345456494908,85.73075250108742,85.85189983319408,0.4934049672805346,88.46153259277344,90.43290043290044,89.0909090909091,88.46648301193756
52,0.5789091209399289,84.05171966552734,85.07296802543318,84.13192071086809,84.33775764967511,0.447809351178316,94.23076629638672,94.6969696969697,94.54545454545455,93.76557785648696
53,0.5831900015473366,87.9310302734375,88.31087711262457,88.01000434971728,88.05712424884562,0.4347855465916487,94.23076629638672,95.15151515151516,94.54545454545455,94.50872359963269
54,0.5240136056110777,87.06896209716797,87.60335785611424,87.2029246670395,87.28835010856875,0.5433155928666775,80.76922607421875,80.68181818181817,81.81818181818181,79.3123038577584
55,0.519027713300853,90.94827270507812,91.17253708980235,90.96097682222084,90.92314598774367,0.43165284165969264,94.23076629638672,94.3939393939394,94.54545454545455,94.03646858192313
56,0.5394158581721371,88.79309844970703,89.29568812225233,88.84266451252098,88.81397643493722,0.4712768317415164,90.38461303710938,91.34199134199133,90.9090909090909,90.44995408631772
57,0.5767351474998326,88.36206817626953,89.16019684238825,88.28807556080282,88.48725114297962,0.457471842949207,92.30769348144531,93.33333333333334,92.72727272727273,92.48852157943067
58,0.511016044380336,91.37931060791016,91.71636196131723,91.48760330578513,91.55820510035052,0.4253532364964485,94.23076629638672,95.15151515151516,94.54545454545455,94.25619834710743
59,0.5532290670892288,89.6551742553711,89.93732068472949,89.53168044077135,89.52060009893547,0.5108519620620288,84.6153793334961,86.43939393939394,85.0,84.44151807788171
60,0.5240715015037306,88.36206817626953,88.64035913234999,88.48194867333623,88.48541608498698,0.43836247003995454,94.23076629638672,94.84848484848486,94.54545454545455,94.32506887052341
61,0.6809252587885692,79.74137878417969,80.43494532799345,79.86464094119597,79.90919695610718,0.5010993778705597,90.38461303710938,92.12121212121212,90.9090909090909,90.76675849403122
62,0.5599082235632271,87.5,87.65139963704556,87.51279024006296,87.35285581054674,0.4758945990067262,92.30769348144531,93.93939393939394,92.72727272727273,92.58494031221304
63,0.5705702461559197,87.5,87.82923632981759,87.53743863791712,87.57175915513372,0.4253244107732406,96.15384674072266,95.9090909090909,96.36363636363636,95.67099567099568
